politician_name,revision_id,quality_prediction,pageid
Žika Rafajlović,1245830899.0,Start,46441295.0
Alie Badara Mansaray,1158873914.0,Stub,45243177.0
Alpha Timbo,971644466.0,Start,33791669.0
Andrea Kalavská,1247404602.0,Stub,71848558.0
Andrew Kuan,1173399298.0,Start,2389553.0
Bai Kelfa Sankoh,1163409287.0,Stub,15301820.0
Dagmara Bollová,1247408245.0,Stub,71848749.0
Danda Mohamed Kondeh,1229753869.0,Stub,24914252.0
Dušan Jarjabek,1230180917.0,Start,71928431.0
Gabriel Palacka,1230180954.0,Start,71735318.0
Henry Josiah Lightfoot Boston,1242154971.0,Start,5738765.0
Henry M. Joko-Smart,1236239051.0,Start,15211530.0
Henry O. Macauley,1229932778.0,Stub,67074538.0
Ivan Hopta,1172531464.0,Stub,69574348.0
Ivan Lesay,1224200607.0,GA,55228833.0
Ivan Lexa,1230180928.0,Start,31028662.0
Jozef Miloslav Hurban,1240752033.0,C,10555381.0
Jozef Pribilinec,1230117870.0,C,7336752.0
Ján Francisci-Rimavský,1243155672.0,C,47291941.0
Ján Kollár,1228887791.0,C,1231888.0
Ján Krošlák,1214335127.0,Start,3930155.0
Ján Lunter,1105947402.0,Start,55716729.0
Ján Richter,1230254036.0,Start,74820034.0
József Nagy (politician),1224768389.0,Start,76923693.0
Karol Dembovský,1176694907.0,Start,74827553.0
Lim Han Hoe,1162078233.0,C,42709469.0
Lucia Plaváková,1247445090.0,Stub,76086294.0
Magda Košútová,1235907399.0,Stub,72843731.0
Milan Haborák,1243262444.0,Start,7713209.0
Mohamed Kamarainba Mansaray,1105894039.0,C,51507108.0
Mohamed Wurie Jalloh,1230927199.0,Stub,42824121.0
Momoh Gulama,949562875.0,Start,15396441.0
Nancy Steele,1138409597.0,Start,65398626.0
Ooi Boon Ewe,1246674872.0,Start,33173971.0
Rajabali Jumabhoy,1225577335.0,C,72168849.0
Rudolf Filkus,1165978468.0,Stub,41434807.0
Sheik-Umarr Mikailu Jah,1245194292.0,C,77594524.0
Solomon Musa,1078399680.0,Start,3026617.0
Tatiana Rosová,1235907524.0,Stub,72318862.0
Thomas Peters (revolutionary),1188215384.0,C,8354787.0
Tibor Bastrnák,1241436480.0,Stub,72208091.0
Tinga Seisay,1227392405.0,C,14930136.0
Valentine Strasser,1213633579.0,C,606843.0
Viliam Novotný,1195822277.0,Stub,72120484.0
Vladimír Faič,1230180876.0,Start,71926452.0
Yahya Kanu,1229494641.0,Start,3025580.0
Émile F. Luke,1240785376.0,Stub,52314069.0
Ľubomír Dolgoš,1207710646.0,Start,74827604.0
Štefan Osuský,1250297617.0,C,17085879.0
8th National Assembly of Slovenia,1249160149.0,C,57710979.0
Alenka Smerkolj,1172950113.0,Start,51163398.0
Alojz Kovšca,1217863750.0,Stub,72069045.0
Andrej Marinc,1249146653.0,Stub,57302819.0
Andrew Manepora,1191281042.0,Stub,55689374.0
Anton Fran Wagner,1228384804.0,Stub,20452773.0
Anton Novačan,1208186784.0,Start,7886030.0
Asta Vrečko,1239433404.0,Start,71278853.0
Božidar Jakac,1249350013.0,C,16862104.0
Dominika Švarc Pipan,1231574449.0,Start,70965165.0
Doreen Kuper,1071176674.0,Start,68847874.0
Dušan Šinigoj,1242440118.0,Stub,57302839.0
Emilija Stojmenova Duh,1246237465.0,Start,71279279.0
Eric Lawson (politician),1103173015.0,Start,43772616.0
Igor Papič,1240222916.0,Stub,70943511.0
István Kühár,1185528946.0,Stub,30555650.0
Ivan Cankar,1245475637.0,C,1266153.0
Ivan Kramberger,1230833935.0,Start,26799463.0
Jaroslav Svěchota,1115512326.0,Start,31753494.0
Johann Nepomuk Hradeczky,1030361090.0,Start,65014967.0
John Dean Kuku,1146487474.0,Stub,55707347.0
John Maneniaru,1224038513.0,Stub,55707303.0
Joseph Emanuel Barbo von Waxenstein,1230326241.0,Start,57164363.0
Jozef Sivák,1221991531.0,Stub,52589446.0
Jože P. Damijan,1177335389.0,GA,65862407.0
Jože Podgoršek,1100530431.0,Stub,65701025.0
Jožef Krajnc,1239252872.0,Start,63481720.0
Jožica Puhar,1217860670.0,Stub,75941782.0
Julian Moti,1220965405.0,C,7302871.0
József Borovnyák,1237351064.0,Stub,15484588.0
József Klekl (politician),1185528975.0,Start,23116935.0
József Klekl (writer),1230784400.0,Start,33775632.0
József Szakovics,1237352671.0,Start,19818078.0
Klemen Boštjančič,1218026356.0,Start,70949847.0
Lambert Ehrlich,1182674076.0,GA,36487943.0
Ludvik Toplak,1215540371.0,Start,32486901.0
Mark Boris Andrijanič,1198352017.0,Start,71279349.0
Matej Arčon,1232181251.0,Start,70895806.0
Matija Majar,1195006555.0,Start,21303499.0
Matija Škerbec,1180682572.0,B,36205190.0
Nestor Ghiro,1223783811.0,Stub,55689784.0
Patricija Šulin,1188651207.0,Stub,69192885.0
Radovan Sloboda (politician),1235513126.0,Start,66106797.0
Sanja Ajanović Hovnik,1184611485.0,Start,70966503.0
Tatjana Bobnar,1184611030.0,Start,70947842.0
Uroš Brežan,1232181073.0,Start,71278925.0
Vilmos Tkálecz,1212265925.0,Stub,17142460.0
Ľubomír Vážny,1237144131.0,Start,74819586.0
Ľudovít Štúr,1245572786.0,C,348170.0
Abdi Hassan Buni,1186251111.0,Start,53058050.0
Abdikarim Dhaaye,1177315930.0,Stub,60030214.0
Abdikarin Dahir,1240850209.0,Stub,41451995.0
Abdillahi Fadal Iman,1108538185.0,Stub,63024626.0
Abdirahman Ahmed,1024854466.0,Stub,21122412.0
Abdirahman Haji Aden Ibbi,1223694493.0,Stub,53071867.0
Abdulahi Ahmed Afrah,1062657842.0,Stub,18946521.0
Abdulcadir Gabeire Farah,1127388256.0,C,48279743.0
Abdullahi Mohamed Ali,1244290824.0,Start,43265193.0
Abdulrahim Abby Farah,1233766067.0,C,35030022.0
Abdurahman Abdullahi Baadiyow,1226329759.0,Start,36974054.0
Abshir Aden Ferro,1249386156.0,C,65704663.0
Abukar Umar Adani,1195269235.0,Stub,18934215.0
Aden Isaq Ahmed,1241124928.0,Start,54292229.0
Ahmed Abdisalam Adan,1243727922.0,C,37375210.0
Ahmed Farah Dualeh,1231104858.0,Start,34675873.0
Ahmed Gacmayare,1154853671.0,Stub,60024236.0
Ahmed Moalim Fiqi,1232330437.0,Start,41451994.0
Ajilon Jasper Nasiu,1221556312.0,Stub,55692018.0
Ali Abdi Aware,1238577757.0,Start,41519100.0
Ali Dhere,1238211507.0,Stub,18932530.0
Ali Yusuf Hosh,1235398629.0,Stub,76555526.0
Anthony Veke,1249903984.0,Stub,57317450.0
Awad Ahmed Ashareh,934134220.0,Stub,32198361.0
Balal Mohamed Osman,1229646022.0,Stub,76758859.0
Bartholomew Parapolo,1222021153.0,Stub,55689116.0
Daniel Suidani,1244108597.0,Start,68238934.0
Garaad Abdulahi Garaad Soofe,1185995272.0,Start,69688662.0
Garad Adan Bin Kooshin,1225232336.0,C,74368723.0
Hanifa Mohamed Ibrahim,1233626945.0,Stub,67495666.0
Hassan Adan Wadadid,1242398633.0,Start,66838333.0
Hassan Nur Elmi,1229588066.0,Stub,76080175.0
Hussein Hagi Bood,1106104619.0,Stub,18946666.0
Ibraahim Guure,1243240858.0,Stub,60026744.0
Ibrahim Artan Ismail,1243243246.0,Stub,44707030.0
Jama Mohamed Ghalib,1250294464.0,Start,57368104.0
Joseph Waleanisia,1103157537.0,Stub,55689027.0
Mohamed Ali Facaye,1183837827.0,Stub,13020216.0
Mohamed Ali Hassan,1158685492.0,Stub,56731018.0
Mohamed Omar Dubad,1138175757.0,Start,19475079.0
Mohamed Sheikh Ismail,1009328790.0,Start,43306610.0
Mohamoud Diriye Abdi Joof,1171759998.0,Stub,59998167.0
Mohamud Abdi Gaab,1250648846.0,Stub,64487730.0
Osman Dubbe,1167452006.0,Start,65966730.0
Sadak Omar Hassan,1218256927.0,Start,75744899.0
Yusuf Ahmed Hagar Dabageed,1188398539.0,Start,8695732.0
Zakaria Mohamed Haji-Abdi,1205851984.0,Start,23024489.0
Draft:Guled Bihi Abdi,1241700679.0,Stub,77680435.0
Abdiaziz Hussein Hassan,1050666572.0,Stub,63530949.0
Abdihakim Luqman,1236505010.0,Stub,68815739.0
Abdihamid Sheikh Abdisalam Isse,1211653922.0,Stub,46401130.0
Abdikarim Adan Haji Diriye,1211158919.0,Stub,72064713.0
Abdilahi Husein Iman Darawal,1171760173.0,Stub,68351588.0
Abdilqadir Ali Omar,1249795421.0,Stub,46516297.0
Abdinur Sheikh Mohamed,1048396818.0,Stub,43265861.0
Abdirahim Ali Ismail,1189471410.0,Stub,68055224.0
Abdirahman Dahir Osman,975462878.0,Stub,57783337.0
Abdirahman Janaqow,1202660894.0,Start,8858597.0
Abdirizak Jurile,1220585287.0,Start,52737191.0
Abdulkadir Sheikh Sakhawudeen,1249819962.0,Stub,60757500.0
Abdullahi Abdi Omar,1167729311.0,Stub,67336871.0
Abdullahi Mohamed Nur,1249185426.0,Stub,57832238.0
Aden Saran-Sor,919377968.0,Stub,8392582.0
Ahmed Aw Dahir,1062918876.0,Start,69638909.0
Ahmed Mohamed Gulaid,1244415143.0,Stub,31325773.0
Ahmed Sheikh Jama,1241971490.0,Stub,43266306.0
Ali Sheegow,1175813709.0,Stub,65073559.0
Bashir Mohamed Jama,1236987408.0,Start,41451777.0
Buurmadow,1249135870.0,Start,36538209.0
Daud Mohamed Omar,1238075905.0,Start,41669721.0
Dayib Gurey,1230707703.0,Stub,69521467.0
Deeq Sulaiman Yusuf,977166270.0,Start,41649432.0
Djama Rabile Ghod,1185856641.0,Start,54291783.0
Farah Ali Jama,1217078017.0,Start,41628996.0
Gobsan Muhumed,1243657457.0,Stub,76276484.0
Haji Ibrahim Nur,1089443067.0,Stub,53057227.0
Hassan Moalim,1223156433.0,Stub,50883476.0
Hawo Tako,1244646660.0,Stub,24069395.0
Khalif Mumin Tohow,1171423321.0,Start,63749834.0
Maslah Mohammed Siad Barre,1246397242.0,Start,61268140.0
Mohamed Abdi Dhinbil,1186067971.0,Stub,45097812.0
Mohamed Adan Saqadhi,1214578040.0,Stub,63035046.0
Mohamed Ahmed Sheikh Ali,1226025037.0,Stub,76741517.0
Mohamed Ali Nur,1173362453.0,GA,56029320.0
Mohamed Yusuf Abdirahman,1056374599.0,Stub,63530664.0
Mohammed Ahmed Alin,1163226753.0,Stub,63557039.0
Mohammed Awale Liban,1250698949.0,Stub,28435949.0
Mohamud Sayid Aden,1244503224.0,Stub,77636299.0
Mohamud Siraji,1232856605.0,C,56904189.0
Muna Khalif,1240386667.0,Start,55348210.0
Mustafa Mohammed Omar,1246360389.0,Start,58237136.0
Muḥammad ibn 'Abdallāh Hassan,1250286037.0,C,5422730.0
Omar Ismail Waberi,1140507231.0,Stub,55016040.0
Said Hassan Shire,1191019702.0,Stub,41555434.0
Said Mohamed Rage,1220698202.0,Stub,36013820.0
Suleiman Hassan Haddi,1080321751.0,Stub,63530491.0
Yusuf Mohamed Ismail,1217119391.0,Start,46264334.0
Yusuf Osman Samatar,1180587249.0,GA,57651432.0
Abdiqani Mohamoud Jidhe,1249819942.0,Stub,63556854.0
Badih Chaaban,1227519178.0,Start,14463734.0
Bandile Masuku,1209123522.0,C,63565159.0
Benjamin Greenacre,1246187242.0,Stub,61048350.0
Bongani Baloyi,1244353459.0,C,63454724.0
Bongani Bongo,1241954393.0,C,55945202.0
Cathy Dlamini,1235566176.0,Start,77329500.0
Christiaan Frederik Beyers,1246853229.0,GA,29388538.0
Christina Jasson,1247391424.0,Start,55133770.0
Cornelis Jacobus Langenhoven,1244010267.0,C,1228021.0
Danie Hough,1139511588.0,Stub,62644095.0
David Dichaba,1174702820.0,Stub,63475034.0
Davidson Don Tengo Jabavu,1186373019.0,Start,38785203.0
Dawid Kruiper,1249791603.0,Start,36131138.0
Dulton Adams,1159756311.0,Stub,63547703.0
Elijah Mdolomba,1157964376.0,Stub,44170328.0
Elizabeth Mafekeng,1247393179.0,C,29397921.0
Faysal Ali Warabe,1245565775.0,C,2800474.0
Frederick Smith (South African politician),1236955193.0,Stub,72534591.0
Geoff Makhubo,1225679410.0,Start,62500685.0
Geoffrey Cronjé,1243421353.0,Stub,70081514.0
Henry Charles Hull,1249976624.0,B,73271007.0
Hersi Ali Haji Hassan,1246274637.0,Start,73647812.0
Ismail Haji Nour,1243384984.0,Stub,63530822.0
Japie Basson,1216786719.0,Start,51112366.0
Jennifer Ferguson,1217966345.0,Start,55683024.0
Jibrell Ali Salad,1086444472.0,Start,12879485.0
Joel Krige,1228754883.0,Stub,62820193.0
Johannes Christoffel Krogh,1184919356.0,Start,36466315.0
John William Jagger,1164884865.0,Start,67461115.0
Khayelihle Mathaba,1084880305.0,Stub,43764376.0
Lindiwe Mabuza,1242817853.0,C,53708196.0
Louis le Grange,1236638243.0,Start,42963666.0
Mabel Malherbe,1246187297.0,Start,65851159.0
Makhosi Khoza,1247585467.0,C,54682977.0
Marshall Campbell,1245674826.0,Start,31208578.0
Maruping Lekwene,1233190748.0,Start,62648072.0
Mmusi Maimane,1241103024.0,GA,37828341.0
Mohamed Hussein Jama,1187600994.0,Stub,68823399.0
Nafisat Yusuf Mohammed,1013484175.0,Start,55828782.0
Neo Maneng,1233538182.0,Stub,63475692.0
Nhlanhla Lux,1210051518.0,Stub,71243706.0
Osman Saleban Jama,1073933365.0,Start,69644171.0
Owen Horwood,1219703595.0,Start,37326932.0
Qaqambile Matanzima,1244192469.0,C,40412956.0
Rowan Cronjé,1248935419.0,C,53063786.0
Shaun Byneveldt,1226295703.0,Stub,63777596.0
Stephanus Jacobus du Toit,1250244949.0,GA,4148402.0
Thabo Mbeki,1249110529.0,GA,31350.0
Themba Maseko,1246257695.0,C,20098296.0
Alan Winde,1235103533.0,GA,53079758.0
Amichand Rajbansi,1246417697.0,C,2312539.0
An Kyung-duk,1215785399.0,Start,67411834.0
Andries Waterboer,1231371989.0,Start,3851449.0
Archie Sibeko,1182859312.0,C,29364878.0
Bae Deok-kwang,1210762609.0,Stub,73170369.0
Bongani Msomi,1168741905.0,Stub,50385153.0
Cha Myong-jin,1248053978.0,GA,61534343.0
Chang Jung-sook,1211885011.0,C,62827976.0
Chang Sŏng-man,1211885084.0,C,61726651.0
Charles Saunders (colonial administrator),1247585508.0,Start,966079.0
Cho Jeong-sik,1248055796.0,C,63712212.0
Clarence Mini,1247395705.0,C,64345712.0
Dali Mpofu,1244979306.0,B,59866713.0
David Mkhwanazi,1247715431.0,C,77404666.0
Edward Philip Solomon,1232021267.0,Start,35565176.0
Floyd Shivambu,1246002695.0,GA,43584729.0
Frederick Moor,1161587837.0,Start,59149855.0
Graham McIntosh,1229441400.0,C,47765010.0
Helen Sauls-August,1244192570.0,Stub,63585370.0
JN Reddy (politician),1244194513.0,GA,62762400.0
Jan Meyer,1236955214.0,B,62223761.0
Jay Naidoo,1250478359.0,C,13985524.0
John Moodey,1229524202.0,C,62406008.0
Khethiwe Moeketsi,1241959402.0,Start,77369049.0
Letitia Sibeko,1247394828.0,Start,55133806.0
Mandla Nkomfe,1146001817.0,C,72679076.0
Max Sonnenberg,1219861485.0,Start,60820244.0
Michael Tellinger,1177406709.0,Start,56314812.0
Moses Twebe,1084874768.0,Stub,61497477.0
Mpumi Mpofu,1217400914.0,Stub,26857945.0
Nicolaas Waterboer,1215486445.0,Start,45522090.0
Ntombi Mekgwe,1229205346.0,GA,57245961.0
Penny Penny,1242734407.0,Start,56636134.0
Pieter Gysbert Noodt,975860917.0,Stub,63897428.0
Prema Naidoo,1247392973.0,Start,56673160.0
Rebecca Phaladi-Digamela,1135223262.0,Start,72823687.0
Richard Stuttaford,1233145063.0,Start,43158241.0
Sankie Mthembi-Mahanyele,1247392190.0,C,72193199.0
Sibongile Nkomo,1158222491.0,Stub,60940023.0
Silas Molema,1087407617.0,Start,68847941.0
Sister Bernard Ncube,1247392980.0,C,51609840.0
Stafford Parker,1228912274.0,Start,41754065.0
Thami Ntuli,1247658777.0,Start,77153235.0
Thulasizwe Thomo,1242055258.0,Start,77332527.0
Viola Motsumi,1233386142.0,Start,63585965.0
Walter Stanford,1236955401.0,C,38765057.0
Wilton Mkwayi,1247400130.0,C,55144986.0
Zamani Saul,1212693522.0,Start,60553323.0
Zwakele Mncwango,1244193047.0,C,59610433.0
Choi Bae-geun,1248055386.0,C,63489568.0
Choi Gyung-hwan,1211890387.0,C,62810570.0
Choi Hye-young,1248055430.0,C,63602916.0
Choi Jong-won,1243716877.0,C,46394292.0
Choi Sae-hwang,1170460727.0,Start,10702505.0
Chun Yung-woo,1211894746.0,Stub,36030787.0
Chung Woon-chun,1248054380.0,GA,62750884.0
Ha Tae-keung,1242619974.0,C,61453884.0
Han Sun-kyo,1248054350.0,GA,62647340.0
Hong Moon-jong,1228163146.0,Start,61061538.0
Hwang Young-cheul,1212684775.0,Start,56503492.0
Hwangbo Seung-hee,1248060797.0,GA,67679715.0
Jang Kyung-tae,1248060371.0,C,65081324.0
Jang Sung-min,1248053120.0,Start,55108074.0
Jang Tae-wan,1248685977.0,Start,29128825.0
Jee Man-won,1214758329.0,Stub,29686936.0
Jeon Kwang-hoon,1250378864.0,GA,62988240.0
Jeong Seung-hwa,1249809187.0,Start,24920995.0
Kang Sung-hee (politician),1212134475.0,Start,76243068.0
Kang Yong-suk,1211216893.0,C,33502518.0
Kim Choong-soo,1210984562.0,C,28051387.0
Kim Eun-hye (politician),1248060805.0,GA,67742661.0
Kim Hyung-shik,1248054490.0,C,62853091.0
Kim Jae-yeon (politician),1250111695.0,C,64340200.0
Kim Jong-hoe,1248054399.0,Stub,62851951.0
Kim Jong-hwan (military officer),1214762134.0,Stub,71614518.0
Kim Joon-kyo,1248054262.0,C,62452800.0
Kim Jung-hwa (politician),1212149322.0,Start,63538311.0
Kim Nam-kuk,1248055448.0,GA,63653955.0
Kim Se-jin (politician),1216840135.0,Stub,32861091.0
"Kim Seon-dong (politician, born 1967)",1248491631.0,Start,63637620.0
Kim Woong,1248060762.0,GA,67612153.0
"Kim Young-bae (politician, born 1967)",1248248014.0,C,67567451.0
Koo Yun-cheol,1212159657.0,C,67264416.0
Kook Jong-nam,1228800740.0,Stub,75926169.0
Kwak Sang-hoon,1245683465.0,Stub,70298987.0
Kweon Seong-dong,1219159232.0,C,70494435.0
Lee Baek-yun,1212261224.0,Start,70259853.0
Lee Cha-su,1212685987.0,Stub,63361460.0
Lee In-je,1248052580.0,Start,43719594.0
Lee Jung-woo,1212529450.0,Stub,75963376.0
Lee Keun-shik,1248055313.0,Start,63317329.0
Lee Sang-kyu,1212686631.0,GA,62587942.0
Lee Tae-bok,1238348498.0,Stub,69430150.0
Min Jong-gi,1242905318.0,Stub,27140189.0
Moon Sung-hyun (politician),1237353584.0,Stub,4718822.0
Moon Sung-keun,1241282811.0,C,26193691.0
Noh Hyeong-ouk,1212687617.0,C,67413794.0
Oh Gi-hyoung,1248063346.0,Start,75036219.0
Yun-Tae Kim,1210823326.0,Start,50039597.0
Abraham Makoi Bol,1187621034.0,Stub,49132567.0
Aldo Deng,1238472619.0,Start,14654272.0
Alfred Futiyo Karaba,1225251895.0,Stub,74156449.0
Anisia Achieng,1223223050.0,Start,55712634.0
Augustino Kiri Gwolo,1229325134.0,Start,67670390.0
Bona Malwal,1235651454.0,GA,74313471.0
Cirino Hiteng Ofuho,1173314826.0,Start,56624768.0
Deng Deng Akuei,1175265686.0,Stub,49132587.0
Elizabeth Acuei Yol,1219648005.0,Start,71893051.0
George Echom,1119848234.0,Start,32554690.0
Isaac Cleto Hassan,1235672248.0,Stub,32635437.0
Jacob Aligo,1178261933.0,Stub,32635728.0
Jacob Kuwinsuk Gale,1108503934.0,Stub,56030618.0
John Malish Dujuk,1146507746.0,Stub,32635878.0
Joseph Bakosoro,1189798127.0,Start,32635058.0
Joseph Bol Chan,1195579149.0,Stub,72172351.0
Joseph Garang,1119716991.0,Start,10896914.0
Mayol Kur Akuei,1213647572.0,Stub,49132458.0
Michael Lado Allah-Jabu,1215107662.0,Start,72713931.0
Naphtali Hassan Gale,1233313021.0,Stub,72624940.0
Oh Shin-hwan,1215046755.0,GA,62583276.0
Pak Tongjin,1209936561.0,Stub,5962989.0
Park Jong-sun,1203429219.0,Stub,44572605.0
Park Joo-hyun (politician),1212681216.0,Start,63198067.0
Park Ju-won (politician),1239331399.0,Start,63628756.0
Park Jun-young (government official),1212688133.0,Start,67412533.0
Park Kwang-on,1248053988.0,GA,61542603.0
Park Myung-keun,1212688343.0,Start,53860284.0
Paul Malong Awan,1233385951.0,C,32635337.0
Peter Cirillo,1233240748.0,Stub,72545200.0
Ronald Ruai Deng,919609685.0,Stub,49132584.0
Sarah Cleto Hassan,1220786528.0,Start,66586396.0
Seonu Hwi,1235438354.0,C,36752486.0
Shin Jeong-yil,1227149477.0,C,43558004.0
Shin Seong-il,1234392094.0,C,22620287.0
Song Ja,1210545243.0,Start,40816048.0
Song Ki-seok,1248053538.0,Start,58947279.0
Song Young-jin,1197352077.0,Stub,72521384.0
Teker Riek Dong,918811425.0,Stub,49132453.0
Tito Biel,1055829953.0,Start,32728262.0
William Deng Nhial,1229366536.0,C,32781030.0
Wol Akec Akol,1093916563.0,Stub,32635410.0
Won Sehun,1218114176.0,Start,64370885.0
Woo Hee-jong,1248055379.0,Stub,63483222.0
Yeo Sang-kyoo,1248054287.0,C,62590649.0
Yun Chi-chang,1214785611.0,Stub,36480599.0
Yun Hee-suk,1248060366.0,B,65071223.0
Yun Il-seon,1221352139.0,Start,36584848.0
Yun So-ha,1214500724.0,Start,63639577.0
Yun Young-sun (minister),1214785975.0,Stub,36584782.0
Abraham Gum Makuach,1225529087.0,Stub,49132582.0
Abudhok Ayang Kur,1167584381.0,Stub,71509354.0
Afikaano Monday,919576350.0,Stub,49132523.0
Africano Mande,1249472514.0,C,63800621.0
Ajonye Perpetua,1242434443.0,B,32635786.0
Alex Latio Elia,1219357849.0,Stub,73089828.0
Alonso III Fonseca,1249363363.0,C,18782173.0
Augustino Jadalla Wani,1222765171.0,Start,49132533.0
Baba Medan Konya,919549108.0,Stub,49132491.0
Bona Panek,919581650.0,Stub,49132595.0
Claro Abánades López,1227200999.0,FA,47028771.0
Dier Tong Ngor,1236112844.0,Start,71508149.0
Domingo de Acassuso,1244200942.0,Start,59850878.0
Elias Nyamlell Wako,1244019887.0,C,74973895.0
Elias Waya Nyipuoc,960248404.0,Start,49132611.0
George Kongor Arop,1249045192.0,Stub,49503754.0
Gil Álvarez Carrillo de Albornoz,1249253793.0,C,12480.0
James Ajongo Mawut,1247863771.0,Stub,54031905.0
James Tor Monybuny,1177484677.0,Start,62644208.0
Jieng Council of Elders,1234296589.0,Start,76390636.0
Joaquín Abarca,1033407869.0,Stub,286186.0
Joseph Lual Acuil,1063289231.0,Start,56176268.0
Joseph Monytuil,1133136974.0,Stub,49132466.0
Juma Ali Malou,1185968456.0,Stub,49132512.0
Juma Saeed Worju,1250095994.0,Stub,32635899.0
Justin Yak,1241604463.0,Stub,17259309.0
Luigi Adwok,1171543658.0,GA,74002707.0
Luis Alarcón de la Lastra,1212186504.0,C,68616198.0
Luis Almarcha Hernández,1212187829.0,Start,18782133.0
Mabior Garang De-Mabior,1250608232.0,Start,71337510.0
Madang Majok,930031820.0,Stub,49132572.0
Manasseh Magok,1217520697.0,Stub,73493582.0
Martin Elia Lomuro,1159039404.0,Start,71817313.0
Mary Mawai,1202620554.0,Stub,71368862.0
Moro Isaac Jenesio,1218075053.0,C,72534665.0
Moses Kacoul Machar,1151274280.0,Stub,49503653.0
Natisio Loluke,1133325629.0,Stub,49132539.0
Patrick Raphael,1219647987.0,Stub,49132546.0
Patrick Zamoi,1162680534.0,Stub,74166427.0
Paulino Lukudu Obede,1243801134.0,C,71284860.0
Paulino Matip Nhial,1227687707.0,GA,32636525.0
Peter Mayen,1224366785.0,Start,71284637.0
Puot Kang Chol,1216135728.0,Start,72179137.0
Rin Tuec,1192898844.0,Stub,49132577.0
Simon Kun Puoch,1226454859.0,Stub,32635242.0
Simon Mijok Majak,1250096002.0,Stub,71314892.0
Siricio Iro Wani,1215348942.0,C,73988132.0
Tomás Allende,1225374044.0,C,76747877.0
Tong Akeen Ngor,1229088378.0,Stub,66810603.0
Zakaria Matur Makuer,1193125145.0,Start,73673419.0
